County,targetFormation,totalDepth,TVD,spudDate,completionDate,perfInterval,horizontalLength,firstProdDate,lastProdDate,stage,stageLength,stageper1kPI,maxInjRate,maxInjPres,totalProp,propperPI,propperStage,totalFluid,fluidperPI,fluidperStage,proppantConcentrationLbsPerBbl,peakGas,peakOil,First6Gas,First6Gasperstage,First6GasperPI,First6GasperTP,First6GasperTF,First6Oil,First6Oilperstage,First6OilperPI,First6OilperTP,First6OilperTF,First6Water,First6Wperstage,First6WperPI,First6WperTP,First6WperTF,First12BOE,First12Gas,First12Gperstage,First12GperPI,First12GperTP,First12GperTF,First12Oil,First12Operstage,First12OperPI,First12OperTP,First12OperTF,oilGravity
WILLIAMS,THREE FORKS,19683,11064.81,11/18/2013,4/22/2014,8281,8714.79,4/1/2014,5/1/2018,30,276.0333333,3.622750875,40,8410,5914608,714.238377,197153.6,120199,14.51503442,4006.633333,49.20679873,33055,16958,116018,3867.266667,14.0101437,19.61550115,965.2160168,54010,1800.333333,6.52215916,9131.627996,449.3381809,91835,3061.166667,11.08984422,15.52681091,764.0246591,98397,151958,5065.266667,18.35019925,25.69198162,1264.220168,73071,2435.7,8.823934307,12354.32678,607.9168712,
WILLIAMS,BAKKEN,22967,11157.46,10/9/2013,4/16/2014,11640,11921.83,4/1/2014,5/1/2018,35,332.5714286,3.006872852,41,8299,4315113,370.7141753,123288.9429,99181,8.520704467,2833.742857,43.50745607,38885,19428,125727,3592.2,10.80128866,29.13643281,1267.65207,63693,1819.8,5.471907216,14760.44776,642.1895323,66290,1894,5.695017182,15.36228599,668.3739829,145543,227491,6499.742857,19.54390034,52.71959274,2293.695365,107628,3075.085714,9.246391753,24942.10464,1085.167522,
WILLIAMS,THREE FORKS,22900,11259.99,10/7/2013,4/16/2014,11492,11915.5,4/1/2014,5/1/2018,35,328.3428571,3.045596937,26,8039,4143494,360.5546467,118385.5429,83303,7.248781761,2380.085714,49.74003337,30796,15574,83246,2378.457143,7.243821789,20.09077363,999.3157509,41942,1198.342857,3.649669335,10122.37498,503.4872694,79045,2258.428571,6.87826314,19.07689501,948.8853943,100017,146695,4191.285714,12.76496693,35.40369553,1760.980997,75568,2159.085714,6.575704838,18237.74814,907.1462012,
WILLIAMS,BAKKEN,21025,11194.7,12/28/2013,9/12/2014,9380,9847.6,9/1/2014,5/1/2018,22,426.3636364,2.345415778,36.3,9395,4456213,475.0760128,202555.1364,98517,10.50287846,4478.045455,45.23293442,24453,16760,84045,3820.227273,8.960021322,18.86018465,853.1014952,58341,2651.863636,6.219722814,13092.05821,592.1922105,26749,1215.863636,2.851705757,6.002630485,271.516591,106475,129654,5893.363636,13.82238806,29.09510834,1316.057127,84866,3857.545455,9.047547974,19044.4218,861.4350823,45.4
WILLIAMS,THREE FORKS,20224,9832.38,10/11/2013,1/24/2014,9879,10653.7,1/1/2014,5/1/2018,26,379.9615385,2.631845328,30.7,8602,2143800,217.0057698,82453.84615,64263,6.505010629,2471.653846,33.35978712,4060,4281,14088,541.8461538,1.426055269,6.571508536,219.2241259,15132,582,1.531733981,7058.494263,235.469866,65862,2533.153846,6.666869116,30.72208228,1024.882125,33535,26010,1000.384615,2.632857577,12.13266163,404.7430092,29200,1123.076923,2.955764754,13620.67357,454.3827708,36.4
WILLIAMS,BAKKEN,21041,11254.78,12/23/2013,7/6/2014,9479,9913.43,7/1/2014,5/1/2018,30,315.9666667,3.164890811,74,9185,6842452,721.853782,228081.7333,380102,40.09937757,12670.06667,18.00162062,28678,18117,130389,4346.3,13.75556493,19.05588815,343.0368691,84791,2826.366667,8.945141893,12391.90279,223.0743327,51858,1728.6,5.470830256,7.57886208,136.4317999,164811,213493,7116.433333,22.52273447,31.20124189,561.6729194,129229,4307.633333,13.63318915,18886.35828,339.9850566,42.2
WILLIAMS,THREE FORKS,21082,11304.63,12/20/2013,7/10/2014,9474,9915.49,7/1/2014,5/1/2018,30,315.8,3.166561115,31,8324,5971167,630.268841,199038.9,102558,10.82520583,3418.6,58.22234248,32112,21399,114891,3829.7,12.1269791,19.24096245,1120.253905,78856,2628.533333,8.323411442,13206.12872,768.8917491,55074,1835.8,5.813172894,9.223322677,537.0034517,165907,206815,6893.833333,21.82974456,34.63560808,2016.566236,131438,4381.266667,13.87354866,22012.11254,1281.596755,42
WILLIAMS,BAKKEN,21300,10646.54,8/13/2014,1/15/2015,10366,10227.54,1/1/2015,5/1/2018,34,304.8823529,3.279953695,81.9,9219,5941100,573.1333205,174738.2353,196615,18.96729693,5782.794118,30.21692139,57332,17169,81827,2406.676471,7.893787382,13.77303866,416.1788266,48465,1425.441176,4.675381053,8157.580246,246.4969611,71213,2094.5,6.869863014,11.98650082,362.195153,99153,108027,3177.264706,10.42128111,18.18299641,549.4341734,81149,2386.735294,7.828381246,13658.91838,412.7304631,40.4
WILLIAMS,BAKKEN,20810,10645.74,8/18/2014,1/11/2015,9994,10058.75,1/1/2015,5/1/2018,33,302.8484848,3.301981189,84,9200,5864482,586.8002802,177711.5758,186598,18.6710026,5654.484848,31.42842903,68810,19761,100515,3045.909091,10.05753452,17.1396212,538.6713684,57846,1752.909091,5.788072844,9863.786776,310.0033227,64274,1947.69697,6.431258755,10.95987676,344.451709,106790,119313,3615.545455,11.93846308,20.34501939,639.411998,86905,2633.484848,8.69571743,14818.87062,465.7338235,
WILLIAMS,BAKKEN,20915,10656.31,8/20/2014,1/6/2015,10060,10116.92,1/1/2015,5/1/2018,33,304.8484848,3.280318091,82.1,9146,5863284,582.8314115,177675.2727,192987,19.18359841,5848.090909,30.38175628,73061,22466,107540,3258.787879,10.68986083,18.34125722,557.2396068,62428,1891.757576,6.2055666,10647.27549,323.4829289,64134,1943.454545,6.375149105,10.93823871,332.3229026,136289,145759,4416.939394,14.4889662,24.85961792,755.278853,111996,3393.818182,11.13280318,19101.24087,580.329245,42.7
WILLIAMS,THREE FORKS,20146,11081.39,9/27/2013,12/30/2013,8152,9205.5,12/1/2013,5/1/2018,23,354.4347826,2.821393523,31,8924,3605220,442.2497547,156748.6957,87200,10.69676153,3791.304348,41.34426606,18030,10187,75022,3261.826087,9.202894995,20.809271,860.3440367,38321,1666.130435,4.700809617,10629.30972,439.4610092,41703,1813.173913,5.115677134,11.56739395,478.2454128,79063,124052,5393.565217,15.21736997,34.40899584,1422.614679,58388,2538.608696,7.162414132,16195.40555,669.587156,
WILLIAMS,BAKKEN,20565,10124.86,12/28/2013,11/24/2014,11189,10658.43,11/1/2014,5/1/2018,35,319.6857143,3.128072214,30.8,8151,2991251,267.3385468,85464.31429,44145,3.945392796,1261.285714,67.75967833,13455,10746,46582,1330.914286,4.163195996,15.57274866,1055.20444,40696,1162.742857,3.637143623,13605.01008,921.8711066,39738,1135.371429,3.551523818,13.28474274,900.1698947,75412,74027,2115.057143,6.616051479,24.74783962,1676.905652,63075,1802.142857,5.637232997,21086.49525,1428.814135,43.1
WILLIAMS,BAKKEN,20686,10084.77,12/22/2013,11/5/2014,11536,10583.74,11/1/2014,5/1/2018,35,329.6,3.033980583,30.3,8597,2912919,252.5068481,83226.25714,44168,3.828710125,1261.942857,65.95089205,16218,14229,49482,1413.771429,4.289355062,16.98708409,1120.313349,41790,1194,3.622572816,14346.43394,946.1601159,43663,1247.514286,3.784934119,14.98943156,988.5663829,72541,72812,2080.342857,6.311719834,24.9962323,1648.523818,60406,1725.885714,5.236303745,20737.27419,1367.641732,43.5
WILLIAMS,THREE FORKS,20700,10610.65,11/2/2013,5/25/2014,10538,10090.46,5/1/2014,5/1/2018,32,329.3125,3.036629341,30,9050,3964840,376.2421712,123901.25,58628,5.563484532,1832.125,67.62707239,5969,6528,17940,560.625,1.702410325,4.524772752,305.9971345,22752,711,2.159043462,5738.440895,388.0739578,47264,1477,4.485101537,11.92078369,806.1677014,48006,30811,962.84375,2.923799582,7.771057596,525.5338746,42871,1339.71875,4.068229266,10812.79446,731.2376339,
WILLIAMS,BAKKEN,20500,10546.35,12/5/2013,5/29/2014,9501,10062.11,5/1/2014,5/1/2018,36,263.9166667,3.789074834,26.3,9549,3991465,420.1099884,110874.0278,55415,5.832543943,1539.305556,72.02860236,4599,6882,18498,513.8333333,1.946952952,4.634388627,333.8085356,27754,770.9444444,2.921166193,6953.336682,500.839123,44573,1238.138889,4.691400905,11.16707775,804.349003,53454,32882,913.3888889,3.460898853,8.238077999,593.3772444,47974,1332.611111,5.049363225,12019.14585,865.7222774,
WILLIAMS,THREE FORKS,20580,10619.42,1/11/2014,5/25/2014,9586,10041.48,5/1/2014,5/1/2018,36,266.2777778,3.755476737,38.5,8545,4365930,455.4485708,121275.8333,7477,0.779991654,207.6944444,583.9146717,7259,9707,23675,657.6388889,2.469747549,5.422670542,3166.376889,33205,922.3611111,3.463905696,7605.481535,4440.952254,59203,1644.527778,6.175985813,13.56022657,7918.015247,58863,36323,1008.972222,3.789171709,8.319647818,4857.964424,52810,1466.944444,5.509075735,12095.93374,7062.993179,
WILLIAMS,BAKKEN,20745,10582.68,2/6/2014,5/29/2014,10595,10080.88,5/1/2014,5/1/2018,36,294.3055556,3.397829165,25,8727,3826030,361.1165644,106278.6111,57396,5.417272298,1594.333333,66.66022022,5639,9753,23169,643.5833333,2.18678622,6.055624237,403.6692452,33263,923.9722222,3.139499764,8693.868056,579.5351592,59363,1648.972222,5.602925908,15.51556052,1034.270681,62453,37918,1053.277778,3.578857952,9.910533895,660.638372,56134,1559.277778,5.298159509,14671.60477,978.012405,
WILLIAMS,THREE FORKS,19558,9559.08,11/6/2013,2/15/2014,10598,10044.4,2/1/2014,5/1/2018,35,302.8,3.302509908,31.7,7697,2310195,217.9840536,66005.57143,42420,4.002642008,1212,54.46004243,9207,11097,38042,1086.914286,3.589545197,16.4670082,896.7939651,46342,1324.057143,4.372711832,20059.7785,1092.456388,48697,1391.342857,4.59492357,21.07917297,1147.972654,83908,69112,1974.628571,6.521230421,29.91608933,1629.231495,72390,2068.285714,6.830534063,31335.01717,1706.506365,41.6
WILLIAMS,THREE FORKS,20848,11064.12,1/30/2014,5/18/2014,9063,9942.28,5/1/2014,5/1/2018,21,431.5714286,2.317113539,35.1,7929,3421652,377.5407702,162935.8095,89265,9.84938762,4250.714286,38.33139528,19332,14262,70606,3362.190476,7.790577072,20.63506166,790.9707052,50579,2408.52381,5.580823127,14782.04096,566.616255,48422,2305.809524,5.342822465,14.15164371,542.4522489,90574,101122,4815.333333,11.15767406,29.55356068,1132.829216,73721,3510.52381,8.134282246,21545.44062,825.8668011,44.7
WILLIAMS,BAKKEN,20803,10987.98,2/2/2014,5/18/2014,8710,9966.89,5/1/2014,5/1/2018,29,300.3448276,3.329506315,45.3,9087,3019303,346.647876,104113.8966,107662,12.36073479,3712.482759,28.04427746,17813,13005,59463,2050.448276,6.826980482,19.69428043,552.3118649,47299,1631,5.430424799,15665.53605,439.3286396,50135,1728.793103,5.756027555,16.60482568,465.6703387,86136,87560,3019.310345,10.05281286,29.00007055,813.2860248,71543,2467,8.213892078,23695.20383,664.5148706,44.1
WILLIAMS,BAKKEN,20998,10993.12,2/4/2014,5/18/2014,8950,9991.19,5/1/2014,5/1/2018,25,358,2.793296089,36.5,8822,3842792,429.3622346,153711.68,97197,10.86,3887.88,39.53611737,30454,19688,88749,3549.96,9.916089385,23.09492681,913.0837372,66590,2663.6,7.440223464,17328.54654,685.1034497,59477,2379.08,6.64547486,15.47754862,611.9221787,116260,121167,4846.68,13.53821229,31.5309806,1246.61255,96066,3842.64,10.73363128,24999.01114,988.3638384,43.8
WILLIAMS,THREE FORKS,19275,9548.17,12/1/2013,2/20/2014,8887,9901.02,2/1/2014,5/1/2018,25,355.48,2.813097783,30,8177,2803092,315.4148757,112123.68,76326,8.588500056,3053.04,36.72525745,7567,6363,32104,1284.16,3.612467649,11.45306683,420.6168278,26251,1050.04,2.953865196,9365.01549,343.9326049,92326,3693.04,10.38888264,32.93719935,1209.627126,54730,56107,2244.28,6.313379093,20.01611078,735.0968215,45379,1815.16,5.106222572,16188.90853,594.5418337,41.3
WILLIAMS,THREE FORKS,19357,9535.69,11/21/2013,1/30/2014,8814,9969.06,1/1/2014,5/1/2018,21,419.7142857,2.382573179,30.6,8679,2042419,231.7244157,97258.04762,61153,6.938166553,2912.047619,33.39850866,4584,4187,12987,618.4285714,1.473451327,6.358636499,212.3689762,13803,657.2857143,1.566031314,6758.162747,225.712557,68274,3251.142857,7.746085773,33.42800865,1116.445636,34410,30202,1438.190476,3.426594055,14.78736733,493.8760159,29377,1398.904762,3.332992966,14383.43455,480.3852632,36.2
WILLIAMS,BAKKEN,19709,9574.78,11/13/2013,7/15/2014,9834,10015.81,7/1/2014,5/1/2018,35,280.9714286,3.55908074,81,9559,4190336,426.1069758,119723.8857,226128,22.99450885,6460.8,18.53081441,36260,25675,127962,3656.057143,13.01220256,30.53740798,565.8830397,90857,2595.914286,9.239068538,21682.50947,401.7945588,134112,3831.771429,13.63758389,32.00507072,593.0800255,176781,224378,6410.8,22.81655481,53.54654138,992.2610203,139385,3982.428571,14.17378483,33263.44236,616.3986769,43.6
WILLIAMS,THREE FORKS,19876,9785.34,11/7/2013,7/11/2014,9963,10499.67,7/1/2014,5/1/2018,35,284.6571429,3.512998093,82,9540,5284071,530.369467,150973.4571,249259,25.01846833,7121.685714,21.19911819,29051,15493,77995,2228.428571,7.828465322,14.7603997,312.9074577,47903,1368.657143,4.808089933,9065.548135,192.1816263,134946,3855.6,13.54471545,25.53826396,541.388676,120227,169151,4832.885714,16.9779183,32.01149265,678.6154161,92036,2629.6,9.237779785,17417.63122,369.2384227,
WILLIAMS,BAKKEN,20950,11241.68,3/25/2014,6/15/2015,9355,9966.82,8/1/2015,5/1/2018,35,267.2857143,3.741314805,70,8337,5988992,640.1915553,171114.0571,281150,30.05344735,8032.857143,21.30176774,51015,35055,187127,5346.485714,20.00288616,31.24515778,665.5770941,120409,3440.257143,12.87108498,20105.05274,428.2731638,79602,2274.342857,8.509032603,13.29138526,283.1300018,243894,353342,10095.48571,37.77039017,58.99857605,1256.773964,185004,5285.828571,19.77594869,30890.67409,658.0259648,
WILLIAMS,THREE FORKS,21040,11325.12,3/22/2014,6/18/2015,9427,9934.16,8/1/2015,5/1/2018,35,269.3428571,3.712740002,75,9500,5995758,636.0197306,171307.3714,287265,30.47257876,8207.571429,20.87187092,47082,32437,145125,4146.428571,15.39461122,24.20461266,505.1955511,101072,2887.771429,10.7215445,16857.25141,351.8423755,90154,2575.828571,9.563381776,15.03629733,313.835657,233918,334711,9563.171429,35.50556911,55.82463468,1165.164569,178133,5089.514286,18.89604328,29709.83819,620.0999078,
WILLIAMS,BAKKEN,20925,11240.72,3/20/2014,2/11/2015,9410,10005.55,3/1/2015,5/1/2018,35,268.8571429,3.719447396,80.7,9508,3945892,419.3296493,112739.7714,226327,24.05175345,6466.485714,17.43447313,47084,26321,68161,1947.457143,7.2434644,17.27391424,301.1615936,76436,2183.885714,8.122848034,19371.03195,337.723736,37660,1076,4.002125399,9.544103082,166.3964087,102502,111395,3182.714286,11.83793836,28.23062567,492.1860847,83937,2398.2,8.919978746,21271.99629,370.8660478,
WILLIAMS,BAKKEN,20840,11234.03,3/17/2014,3/29/2015,9185,10057.65,3/1/2015,5/1/2018,24,382.7083333,2.612955906,66,8350,2809935,305.9265106,117080.625,78912,8.59139902,3288,35.60846259,51242,22728,44952,1873,4.894066413,15.99752307,569.6472019,47442,1976.75,5.165160588,16883.66457,601.2013382,21505,896.0416667,2.341317365,7.653201942,272.5187551,186752,255822,10659.25,27.85215024,91.0419636,3241.864355,144115,6004.791667,15.69025585,51287.66324,1826.274838,
WILLIAMS,BAKKEN,19805,9142.49,10/31/2013,6/20/2014,10974,10632.02,5/1/2014,5/1/2018,30,365.8,2.733734281,31.6,6033,4386631,399.7294514,146221.0333,60885,5.548113723,2029.5,72.04781145,14470,12548,49324,1644.133333,4.494623656,11.24416437,810.1174345,50063,1668.766667,4.561964644,11412.63079,822.255071,38331,1277.7,3.492892291,8.738140956,629.563932,108142,118136,3937.866667,10.7650811,26.93091806,1940.313706,88453,2948.433333,8.060233279,20164.2217,1452.788043,39.5
WILLIAMS,THREE FORKS,19810,9197.35,10/29/2013,5/14/2014,10485,10621.63,5/1/2014,5/1/2018,29,361.5517241,2.765855985,31.1,8235,4265940,406.8612303,147101.3793,59593,5.6836433,2054.931034,71.58458208,15607,15532,45357,1564.034483,4.325894134,10.6323577,761.1128824,46673,1609.413793,4.451406772,10940.84774,783.196013,44053,1519.068966,4.20152599,10.32668064,739.2311177,93916,92743,3198.034483,8.845302814,21.74034328,1556.273388,78459,2705.482759,7.48297568,18391.96051,1316.580806,41
WILLIAMS,BAKKEN,19918,9109.82,10/27/2013,5/14/2014,10581,10651.41,5/1/2014,5/1/2018,30,352.7,2.835270768,31.3,5919,4488421,424.1962952,149614.0333,65696,6.208864947,2189.866667,68.32106978,13346,12079,44748,1491.6,4.229089878,9.969653025,681.13736,45802,1526.733333,4.328702391,10204.47948,697.1809547,40453,1348.433333,3.823173613,9.012746353,615.7604725,105478,108518,3617.266667,10.25593044,24.17732205,1651.820507,87392,2913.066667,8.259332766,19470.54432,1330.248417,41
WILLIAMS,THREE FORKS,19612,9408.16,11/2/2013,6/20/2014,9976,10104.52,6/1/2014,5/1/2018,30,332.5333333,3.007217322,30.6,7658,5683901,569.757518,189463.3667,73691,7.386828388,2456.366667,77.13154931,15658,14670,75235,2507.833333,7.54159984,13.23650781,1020.952355,72002,2400.066667,7.217522053,12667.70832,977.0799691,56599,1886.633333,5.673516439,9.957773719,768.0585146,152165,162448,5414.933333,16.28388132,28.58037112,2204.448304,125091,4169.7,12.53919407,22007.94841,1697.507158,
WILLIAMS,BAKKEN,19192,9345.17,12/17/2013,6/19/2014,9605,10055.67,6/1/2014,5/1/2018,30,320.1666667,3.123373243,31.2,6599,5642137,587.416658,188071.2333,77459,8.064445601,2581.966667,72.84030261,14372,13428,64341,2144.7,6.698698594,11.40365787,830.6458901,61851,2061.7,6.439458615,10962.33572,798.4998515,61484,2049.466667,6.401249349,10.89728945,793.7618611,119186,111044,3701.466667,11.56106195,19.68119526,1433.584219,100679,3355.966667,10.48193649,17844.12537,1299.771492,
WILLIAMS,THREE FORKS,19223,9426,12/19/2013,6/2/2014,10295,10044.41,5/1/2014,5/1/2018,40,257.375,3.885381253,32.4,8097,7650586,743.1360855,191264.65,99070,9.623118018,2476.75,77.22404361,12044,11586,32971,824.275,3.202622632,4.309604519,332.8050873,35225,880.625,3.421563866,4604.222474,355.5566771,55553,1388.825,5.396114619,7.261273842,560.7449278,79263,63485,1587.125,6.166585721,8.298057168,640.8095286,68683,1717.075,6.671491015,8977.482248,693.2774806,
WILLIAMS,BAKKEN,19430,11146.97,10/11/2013,2/3/2014,7460,8532.32,2/1/2014,5/1/2018,35,213.1428571,4.691689008,40.4,8887,6916382,927.1289544,197610.9143,26256,3.519571046,750.1714286,263.4210085,9413,14886,800,22.85714286,0.107238606,0.115667411,30.46922608,72333,2066.657143,9.696112601,10458.21356,2754.913163,44160,1261.714286,5.919571046,6.384841092,1681.90128,72470,810,23.14285714,0.108579088,0.117113254,30.85009141,72335,2066.714286,9.696380697,10458.50273,2754.989336,42
WILLIAMS,BAKKEN,20977,11041.82,2/4/2014,5/26/2014,9493,10062.6,5/1/2014,5/1/2018,30,316.4333333,3.160223322,82,9120,3437799,362.1404193,114593.3,189915,20.00579374,6330.5,18.10177711,39902,18753,123288,4109.6,12.98725377,35.86248062,649.1746308,56304,1876.8,5.931107132,16377.92087,296.4694732,59275,1975.833333,6.244074581,17.24213661,312.1133139,121972,200754,6691.8,21.14758243,58.39608424,1057.072901,88513,2950.433333,9.324028231,25746.99684,466.0663981,43.4
WILLIAMS,THREE FORKS,21038,11102.08,2/7/2014,5/30/2014,9582,10061.29,5/1/2014,5/1/2018,15,638.8,1.565435191,55,8752,2691369,280.877583,179424.6,57909,6.043519098,3860.6,46.47583277,19639,9191,53473,3564.866667,5.580567731,19.86832723,923.397054,25044,1669.6,2.613650595,9305.301503,432.4716365,36718,2447.866667,3.831976623,13.64287097,634.0637897,57172,99394,6626.266667,10.37299102,36.93064756,1716.3826,40607,2707.133333,4.237841787,15087.86049,701.220881,43.1
WILLIAMS,BAKKEN,19873,10087.71,5/29/2014,1/24/2015,10445,9886.21,1/1/2015,5/1/2018,23,454.1304348,2.202010531,31.1,8412,1817256,173.9833413,79011.13043,24975,2.391096218,1085.869565,72.763003,5407,4187,25104,1091.478261,2.403446625,13.81423421,1005.165165,19316,839.826087,1.849305888,10629.21239,773.4134134,44650,1941.304348,4.274772618,24.57001105,1787.787788,36710,44594,1938.869565,4.269411202,24.53919536,1785.545546,29278,1272.956522,2.803063667,16111.10377,1172.292292,38.7
WILLIAMS,BAKKEN,20420,9842.31,5/28/2014,11/27/2014,10423,10715.92,11/1/2014,5/1/2018,35,297.8,3.357958361,30,8106,2760410,264.8383383,78868.85714,48721,4.674373981,1392.028571,56.65749882,12422,12104,35679,1019.4,3.423102754,12.92525386,732.3125552,35047,1001.342857,3.36246762,12696.30236,719.340736,70912,2026.057143,6.803415523,25.68893751,1455.470947,63764,52939,1512.542857,5.079055934,19.1779482,1086.574578,54941,1569.742857,5.271131152,19903.20279,1127.665688,
WILLIAMS,BAKKEN,20197.3,10101.72,5/27/2014,12/7/2014,10899,10005.33,12/1/2014,5/1/2018,35,311.4,3.211303789,32,8284,2570402,235.8383338,73440.05714,48226,4.424809616,1377.885714,53.29909178,12343,10897,39662,1133.2,3.639049454,15.43027122,822.4194418,34637,989.6285714,3.177997981,13475.32409,718.2225356,56745,1621.285714,5.206440958,22.07631335,1176.647452,61180,60563,1730.371429,5.556748326,23.56168413,1255.816365,51087,1459.628571,4.687310762,19875.10125,1059.324846,40
WILLIAMS,BAKKEN,20693,9829.71,5/25/2014,11/24/2014,10702,10795.52,11/1/2014,5/1/2018,35,305.7714286,3.270416745,31,8337,2841435,265.5050458,81183.85714,47354,4.424780415,1352.971429,60.00411792,8467,8316,26920,769.1428571,2.515417679,9.474086157,568.484183,24764,707.5428571,2.313960007,8715.314621,522.9547662,54827,1566.485714,5.12306111,19.29553201,1157.811378,52766,48108,1374.514286,4.495234536,16.93088176,1015.922625,44748,1278.514286,4.181274528,15748.38066,944.9676902,
WILLIAMS,BAKKEN,20800,10836.39,1/24/2014,8/1/2014,9793,10005.31,7/1/2014,5/1/2018,33,296.7575758,3.369753906,37.8,8970,4360605,445.2777494,132139.5455,126276,12.89451649,3826.545455,34.53233394,21293,16903,84048,2546.909091,8.582456857,19.27438968,665.5896607,69497,2105.969697,7.096599612,15937.46739,550.3579461,109624,3321.939394,11.19411825,25.13963085,868.1301277,135591,139042,4213.393939,14.19810068,31.88594243,1101.096012,112418,3406.606061,11.47942408,25780.36763,890.2562641,44
